,fpr_logr,tpr_logr,thresholds_logr
129,0.00477326968973747,0.16725618999494693,0.02
130,0.00477326968973747,0.16826680141485598,0.02
131,0.004868735083532219,0.16826680141485598,0.02
132,0.004868735083532219,0.1707933299646286,0.02
133,0.004916467780429594,0.1707933299646286,0.02
134,0.004916467780429594,0.17382516422435573,0.02
135,0.005059665871121719,0.17382516422435573,0.02
136,0.005059665871121719,0.17635169277412835,0.02
137,0.0051551312649164675,0.17635169277412835,0.02
138,0.0051551312649164675,0.1773623041940374,0.02
139,0.005202863961813842,0.1773623041940374,0.02
140,0.005202863961813842,0.17786760990399192,0.02
141,0.005346062052505967,0.17786760990399192,0.02
142,0.005346062052505967,0.1793835270338555,0.02
143,0.005393794749403341,0.1793835270338555,0.02
144,0.005393794749403341,0.18089944416371906,0.02
145,0.005489260143198091,0.18089944416371906,0.02
146,0.005489260143198091,0.1819100555836281,0.02
147,0.0055369928400954655,0.1819100555836281,0.02
148,0.0055369928400954655,0.18342597271349168,0.02
149,0.005680190930787589,0.18342597271349168,0.02
150,0.005680190930787589,0.1839312784234462,0.02
151,0.005871121718377089,0.1839312784234462,0.02
152,0.005871121718377089,0.18797372410308236,0.02
153,0.006109785202863962,0.18797372410308236,0.02
154,0.006109785202863962,0.1889843355229914,0.02
155,0.006157517899761336,0.1889843355229914,0.02
156,0.006157517899761336,0.18999494694290045,0.02
157,0.006205250596658711,0.18999494694290045,0.02
158,0.006205250596658711,0.1910055583628095,0.02
159,0.0063484486873508356,0.1910055583628095,0.02
160,0.0063484486873508356,0.19252147549267307,0.02
161,0.006443914081145584,0.19252147549267307,0.02
162,0.006443914081145584,0.1935320869125821,0.02
163,0.006634844868735084,0.1935320869125821,0.02
164,0.006634844868735084,0.19454269833249116,0.02
165,0.006730310262529833,0.19454269833249116,0.02
166,0.006730310262529833,0.19656392117230925,0.02
167,0.006825775656324582,0.19656392117230925,0.02
168,0.006825775656324582,0.19706922688226378,0.02
169,0.006921241050119332,0.19706922688226378,0.02
170,0.006921241050119332,0.20010106114199092,0.02
171,0.007016706443914081,0.20010106114199092,0.02
172,0.007016706443914081,0.20060636685194544,0.02
173,0.007112171837708831,0.20060636685194544,0.02
174,0.007112171837708831,0.20111167256189996,0.02
175,0.00720763723150358,0.20111167256189996,0.02
176,0.00720763723150358,0.20161697827185449,0.02
177,0.007303102625298329,0.20161697827185449,0.02
178,0.007303102625298329,0.2046488125315816,0.02
179,0.007350835322195704,0.2046488125315816,0.02
180,0.007350835322195704,0.20515411824153612,0.02
181,0.007446300715990454,0.20515411824153612,0.02
182,0.007446300715990454,0.20565942395149064,0.02
183,0.0076372315035799524,0.20565942395149064,0.02
184,0.0076372315035799524,0.20616472966144517,0.02
185,0.007684964200477327,0.20616472966144517,0.02
186,0.007684964200477327,0.20818595250126326,0.02
187,0.007780429594272076,0.20818595250126326,0.02
188,0.007780429594272076,0.2091965639211723,0.02
189,0.007875894988066826,0.2091965639211723,0.02
190,0.007875894988066826,0.2112177867609904,0.02
191,0.007971360381861576,0.2112177867609904,0.02
192,0.007971360381861576,0.21172309247094492,0.02
193,0.008114558472553698,0.21172309247094492,0.02
194,0.008114558472553698,0.2132390096008085,0.02
195,0.008400954653937948,0.2132390096008085,0.02
196,0.008400954653937948,0.21475492673067206,0.02
197,0.008448687350835322,0.21475492673067206,0.02
198,0.008448687350835322,0.2152602324406266,0.02
199,0.008544152744630072,0.2152602324406266,0.02
200,0.008544152744630072,0.21728145528044468,0.02
201,0.008591885441527447,0.21728145528044468,0.02
202,0.008591885441527447,0.2177867609903992,0.02
203,0.008687350835322195,0.2177867609903992,0.02
204,0.008687350835322195,0.21829206670035373,0.02
205,0.008782816229116945,0.21829206670035373,0.02
206,0.008782816229116945,0.21879737241030825,0.02
207,0.008878281622911694,0.21879737241030825,0.02
208,0.008878281622911694,0.22081859525012631,0.02
209,0.009021479713603819,0.22081859525012631,0.02
210,0.009021479713603819,0.22182920667003536,0.02
211,0.009164677804295942,0.22182920667003536,0.02
212,0.009164677804295942,0.22233451237998988,0.02
213,0.009260143198090692,0.22233451237998988,0.02
214,0.009260143198090692,0.2248610409297625,0.02
215,0.009403341288782816,0.2248610409297625,0.02
216,0.009403341288782816,0.22536634663971702,0.02
217,0.009451073985680191,0.22536634663971702,0.02
218,0.009451073985680191,0.22637695805962607,0.02
219,0.009594272076372316,0.22637695805962607,0.02
220,0.009594272076372316,0.2268822637695806,0.02
221,0.009737470167064438,0.2268822637695806,0.02
222,0.009737470167064438,0.22738756947953512,0.02
223,0.009832935560859188,0.22738756947953512,0.02
224,0.009832935560859188,0.22789287518948964,0.02
225,0.009928400954653938,0.22789287518948964,0.02
226,0.009928400954653938,0.2289034866093987,0.02
227,0.009976133651551313,0.2289034866093987,0.02
228,0.009976133651551313,0.2294087923193532,0.02
229,0.010023866348448688,0.2294087923193532,0.02
230,0.010023866348448688,0.23041940373926226,0.02
231,0.010119331742243437,0.23041940373926226,0.02
232,0.010119331742243437,0.23244062657908035,0.02
233,0.010310262529832935,0.23244062657908035,0.02
234,0.010310262529832935,0.23496715512885297,0.02
235,0.01045346062052506,0.23496715512885297,0.02
236,0.01045346062052506,0.2354724608388075,0.02
237,0.01054892601431981,0.2354724608388075,0.02
238,0.01054892601431981,0.235977766548762,0.02
239,0.010596658711217184,0.235977766548762,0.02
240,0.010596658711217184,0.23698837796867103,0.02
241,0.010644391408114559,0.23698837796867103,0.02
242,0.010644391408114559,0.23799898938858008,0.02
243,0.010787589498806682,0.23799898938858008,0.02
244,0.010787589498806682,0.2385042950985346,0.02
245,0.010883054892601432,0.2385042950985346,0.02
246,0.010883054892601432,0.23900960080848913,0.02
247,0.010930787589498807,0.23900960080848913,0.02
248,0.010930787589498807,0.24103082364830722,0.02
249,0.010978520286396181,0.24103082364830722,0.02
250,0.010978520286396181,0.2430520464881253,0.02
251,0.011026252983293556,0.2430520464881253,0.02
252,0.011026252983293556,0.24355735219807984,0.02
253,0.011073985680190931,0.24355735219807984,0.02
254,0.011073985680190931,0.24456796361798888,0.02
255,0.011264916467780429,0.24456796361798888,0.02
256,0.011264916467780429,0.2450732693279434,0.02
257,0.011408114558472553,0.2450732693279434,0.02
258,0.011408114558472553,0.24658918645780697,0.02
259,0.011455847255369928,0.24658918645780697,0.02
260,0.011455847255369928,0.24810510358767054,0.02
261,0.011551312649164678,0.24810510358767054,0.02
262,0.011551312649164678,0.24962102071753411,0.02
263,0.011837708830548925,0.24962102071753411,0.02
264,0.011837708830548925,0.2501263264274886,0.02
265,0.0118854415274463,0.2501263264274886,0.02
266,0.0118854415274463,0.25113693784739766,0.02
267,0.011933174224343675,0.25113693784739766,0.02
268,0.011933174224343675,0.2516422435573522,0.02
269,0.01217183770883055,0.2516422435573522,0.02
270,0.01217183770883055,0.25265285497726125,0.02
271,0.012219570405727924,0.25265285497726125,0.02
272,0.012219570405727924,0.25315816068721575,0.02
273,0.012315035799522672,0.25315816068721575,0.02
274,0.012315035799522672,0.2541687721071248,0.02
275,0.012410501193317422,0.2541687721071248,0.02
276,0.012410501193317422,0.25517938352703384,0.02
277,0.012840095465393794,0.25517938352703384,0.02
278,0.012840095465393794,0.2556846892369884,0.02
279,0.013078758949880668,0.2556846892369884,0.02
280,0.013078758949880668,0.25720060636685194,0.02
281,0.013221957040572793,0.25720060636685194,0.02
282,0.013221957040572793,0.2577059120768065,0.02
283,0.013269689737470168,0.2577059120768065,0.02
284,0.013269689737470168,0.258211217786761,0.02
285,0.013651551312649165,0.258211217786761,0.02
286,0.013651551312649165,0.2597271349166246,0.02
287,0.01379474940334129,0.2597271349166246,0.02
288,0.01379474940334129,0.2607377463365336,0.02
289,0.014033412887828162,0.2607377463365336,0.02
290,0.014033412887828162,0.2612430520464881,0.02
291,0.014128878281622912,0.2612430520464881,0.02
292,0.014128878281622912,0.26225366346639717,0.02
293,0.014224343675417661,0.26225366346639717,0.02
294,0.014224343675417661,0.2627589691763517,0.02
295,0.01441527446300716,0.2627589691763517,0.02
296,0.01441527446300716,0.2637695805962607,0.02
297,0.014510739856801909,0.2637695805962607,0.02
298,0.014510739856801909,0.2652854977261243,0.02
299,0.014606205250596659,0.2652854977261243,0.02
300,0.014606205250596659,0.26831733198585145,0.02
301,0.014653937947494033,0.26831733198585145,0.02
302,0.014653937947494033,0.26882263769580594,0.02
303,0.014701670644391408,0.26882263769580594,0.02
304,0.014701670644391408,0.2693279434057605,0.02
305,0.014749403341288783,0.2693279434057605,0.02
306,0.014749403341288783,0.27033855482566954,0.02
307,0.014940334128878281,0.27033855482566954,0.02
308,0.014940334128878281,0.2713491662455786,0.02
309,0.015083532219570405,0.2713491662455786,0.02
310,0.015083532219570405,0.2718544719555331,0.02
311,0.01513126491646778,0.2718544719555331,0.02
312,0.01513126491646778,0.27235977766548763,0.02
313,0.01522673031026253,0.27235977766548763,0.02
314,0.01522673031026253,0.27286508337544213,0.02
315,0.015274463007159905,0.27286508337544213,0.02
316,0.015274463007159905,0.2733703890853967,0.02
317,0.01532219570405728,0.2733703890853967,0.02
318,0.01532219570405728,0.2748863062152602,0.02
319,0.015465393794749403,0.2748863062152602,0.02
320,0.015465393794749403,0.2753916119252148,0.02
321,0.015751789976133652,0.2753916119252148,0.02
322,0.015751789976133652,0.27589691763516927,0.02
323,0.015799522673031027,0.27589691763516927,0.02
324,0.015799522673031027,0.2769075290550783,0.02
325,0.015990453460620526,0.2769075290550783,0.02
326,0.015990453460620526,0.27791814047498736,0.02
327,0.0160381861575179,0.27791814047498736,0.02
328,0.0160381861575179,0.2784234461849419,0.02
329,0.016085918854415276,0.2784234461849419,0.02
330,0.016085918854415276,0.2789287518948964,0.02
331,0.016181384248210025,0.2789287518948964,0.02
332,0.016181384248210025,0.27943405760485096,0.02
333,0.016229116945107397,0.27943405760485096,0.02
334,0.016229116945107397,0.2829711975745326,0.02
335,0.016276849642004772,0.2829711975745326,0.02
336,0.016276849642004772,0.2834765032844871,0.02
337,0.016324582338902147,0.2834765032844871,0.02
338,0.016324582338902147,0.28398180899444164,0.02
339,0.01637231503579952,0.28398180899444164,0.02
340,0.01637231503579952,0.28448711470439614,0.02
341,0.01646778042959427,0.28448711470439614,0.02
342,0.01646778042959427,0.2854977261243052,0.02
343,0.016515513126491646,0.2854977261243052,0.02
344,0.016515513126491646,0.28650833754421423,0.02
345,0.016801909307875895,0.28650833754421423,0.02
346,0.016801909307875895,0.28802425467407783,0.02
347,0.016897374701670645,0.28802425467407783,0.02
348,0.016897374701670645,0.2885295603840323,0.02
349,0.01694510739856802,0.2885295603840323,0.02
350,0.01694510739856802,0.2890348660939869,0.02
351,0.017088305489260144,0.2890348660939869,0.02
352,0.017088305489260144,0.2905507832238504,0.02
353,0.01713603818615752,0.2905507832238504,0.02
354,0.01713603818615752,0.29156139464375946,0.02
355,0.01727923627684964,0.29156139464375946,0.02
356,0.01727923627684964,0.2925720060636685,0.02
357,0.01747016706443914,0.2925720060636685,0.02
358,0.01747016706443914,0.29358261748357756,0.02
359,0.017517899761336515,0.29358261748357756,0.02
360,0.017517899761336515,0.2940879231935321,0.02
361,0.01756563245823389,0.2940879231935321,0.02
362,0.01756563245823389,0.29509853461344115,0.02
363,0.017613365155131264,0.29509853461344115,0.02
364,0.017613365155131264,0.2961091460333502,0.02
365,0.017995226730310263,0.2961091460333502,0.02
366,0.017995226730310263,0.29711975745325925,0.02
367,0.018042959427207638,0.29711975745325925,0.02
368,0.018042959427207638,0.2981303688731683,0.02
369,0.018090692124105013,0.2981303688731683,0.02
370,0.018090692124105013,0.2986356745831228,0.02
371,0.018281622911694512,0.2986356745831228,0.02
372,0.018281622911694512,0.3011622031328954,0.02
373,0.018329355608591884,0.3011622031328954,0.02
374,0.018329355608591884,0.303688731682668,0.02
375,0.01837708830548926,0.303688731682668,0.02
376,0.01837708830548926,0.30469934310257707,0.02
377,0.018424821002386634,0.30469934310257707,0.02
378,0.018424821002386634,0.3062152602324406,0.02
379,0.01847255369928401,0.3062152602324406,0.02
380,0.01847255369928401,0.30672056594239516,0.02
381,0.018520286396181383,0.30672056594239516,0.02
382,0.018520286396181383,0.30722587165234966,0.02
383,0.018568019093078758,0.30722587165234966,0.02
384,0.018568019093078758,0.30874178878221326,0.02
385,0.018615751789976133,0.30874178878221326,0.02
386,0.018615751789976133,0.3097524002021223,0.02
387,0.018663484486873508,0.3097524002021223,0.02
388,0.018663484486873508,0.3117736230419404,0.02
389,0.018758949880668258,0.3117736230419404,0.02
390,0.018758949880668258,0.3122789287518949,0.02
391,0.018854415274463007,0.3122789287518949,0.02
392,0.018854415274463007,0.31328954017180394,0.02
393,0.018949880668257757,0.31328954017180394,0.02
394,0.018949880668257757,0.3137948458817585,0.02
395,0.018997613365155132,0.3137948458817585,0.02
396,0.018997613365155132,0.314300151591713,0.02
397,0.019045346062052507,0.314300151591713,0.02
398,0.019045346062052507,0.31531076301162203,0.02
399,0.019140811455847256,0.31531076301162203,0.02
400,0.019140811455847256,0.3158160687215765,0.02
401,0.019236276849642006,0.3158160687215765,0.02
402,0.019236276849642006,0.3163213744315311,0.02
403,0.01928400954653938,0.3163213744315311,0.02
404,0.01928400954653938,0.3168266801414856,0.02
405,0.019570405727923627,0.3168266801414856,0.02
406,0.019570405727923627,0.3173319858514401,0.02
407,0.019665871121718376,0.3173319858514401,0.02
408,0.019665871121718376,0.3178372915613946,0.02
409,0.01971360381861575,0.3178372915613946,0.02
410,0.01971360381861575,0.31834259727134917,0.02
411,0.019856801909307876,0.31834259727134917,0.02
412,0.019856801909307876,0.31884790298130367,0.02
413,0.019952267303102626,0.31884790298130367,0.02
414,0.019952267303102626,0.32036382011116726,0.02
415,0.0201909307875895,0.32036382011116726,0.02
416,0.0201909307875895,0.3213744315310763,0.02
417,0.020238663484486875,0.3213744315310763,0.02
418,0.020238663484486875,0.32289034866093985,0.02
419,0.020477326968973746,0.32289034866093985,0.02
420,0.020477326968973746,0.3233956543708944,0.02
421,0.020763723150357995,0.3233956543708944,0.02
422,0.020763723150357995,0.3239009600808489,0.02
423,0.020954653937947494,0.3239009600808489,0.02
424,0.020954653937947494,0.32491157150075795,0.02
425,0.021145584725536994,0.32491157150075795,0.02
426,0.021145584725536994,0.3254168772107125,0.02
427,0.02119331742243437,0.3254168772107125,0.02
428,0.02119331742243437,0.32642748863062154,0.02
429,0.021336515513126493,0.32642748863062154,0.02
430,0.021336515513126493,0.32693279434057604,0.02
431,0.02152744630071599,0.32693279434057604,0.02
432,0.02152744630071599,0.3279434057604851,0.02
433,0.021575178997613364,0.3279434057604851,0.02
434,0.021575178997613364,0.32844871147043964,0.02
435,0.02162291169451074,0.32844871147043964,0.02
436,0.02162291169451074,0.33046993431025773,0.02
437,0.021766109785202863,0.33046993431025773,0.02
438,0.021766109785202863,0.3309752400202122,0.02
439,0.022291169451073987,0.3309752400202122,0.02
440,0.022291169451073987,0.3314805457301668,0.02
441,0.022386634844868736,0.3314805457301668,0.02
442,0.022386634844868736,0.33198585144012127,0.02
443,0.02243436754176611,0.33198585144012127,0.02
444,0.02243436754176611,0.3324911571500758,0.02
445,0.022673031026252982,0.3324911571500758,0.02
446,0.022673031026252982,0.3335017685699848,0.02
447,0.02286396181384248,0.3335017685699848,0.02
448,0.02286396181384248,0.33400707427993936,0.02
449,0.022911694510739856,0.33400707427993936,0.02
450,0.022911694510739856,0.33451237998989386,0.02
451,0.02295942720763723,0.33451237998989386,0.02
452,0.02295942720763723,0.3355229914098029,0.02
453,0.023102625298329356,0.3355229914098029,0.02
454,0.023102625298329356,0.33602829711975746,0.02
455,0.023198090692124106,0.33602829711975746,0.02
456,0.023198090692124106,0.337544214249621,0.02
457,0.02343675417661098,0.337544214249621,0.02
458,0.02343675417661098,0.33855482566953005,0.02
459,0.023484486873508355,0.33855482566953005,0.02
460,0.023484486873508355,0.3390601313794846,0.02
461,0.02353221957040573,0.3390601313794846,0.02
462,0.02353221957040573,0.34007074279939364,0.02
463,0.0235799522673031,0.34007074279939364,0.02
464,0.0235799522673031,0.3410813542193027,0.02
465,0.02367541766109785,0.3410813542193027,0.02
466,0.02367541766109785,0.3431025770591208,0.02
467,0.023723150357995226,0.3431025770591208,0.02
468,0.023723150357995226,0.34411318847902983,0.02
469,0.0237708830548926,0.34411318847902983,0.02
470,0.0237708830548926,0.3446184941889843,0.02
471,0.023818615751789975,0.3446184941889843,0.02
472,0.023818615751789975,0.3451237998989389,0.02
473,0.023914081145584725,0.3451237998989389,0.02
474,0.023914081145584725,0.34562910560889337,0.02
475,0.024009546539379475,0.34562910560889337,0.02
476,0.024009546539379475,0.3461344113188479,0.02
477,0.0241527446300716,0.3461344113188479,0.02
478,0.0241527446300716,0.3466397170288024,0.02
479,0.024295942720763724,0.3466397170288024,0.02
480,0.024295942720763724,0.34714502273875697,0.02
481,0.0243436754176611,0.34714502273875697,0.02
482,0.0243436754176611,0.348155634158666,0.02
483,0.024630071599045344,0.348155634158666,0.02
484,0.024630071599045344,0.3486609398686205,0.02
485,0.02467780429594272,0.3486609398686205,0.02
486,0.02467780429594272,0.34916624557857506,0.02
487,0.02486873508353222,0.34916624557857506,0.02
488,0.02486873508353222,0.34967155128852956,0.02
489,0.02496420047732697,0.34967155128852956,0.02
490,0.02496420047732697,0.3501768569984841,0.02
491,0.025298329355608593,0.3501768569984841,0.02
492,0.025298329355608593,0.35169277412834765,0.02
493,0.025393794749403342,0.35169277412834765,0.02
494,0.025393794749403342,0.3532086912582112,0.02
495,0.025441527446300717,0.3532086912582112,0.02
496,0.025441527446300717,0.35421930267812024,0.02
497,0.025489260143198092,0.35421930267812024,0.02
498,0.025489260143198092,0.3547246083880748,0.02
499,0.02558472553699284,0.3547246083880748,0.02
500,0.02558472553699284,0.35624052551793833,0.02
501,0.025632458233890213,0.35624052551793833,0.02
502,0.025632458233890213,0.3567458312278929,0.02
503,0.025680190930787588,0.3567458312278929,0.02
504,0.025680190930787588,0.3572511369378474,0.02
505,0.025727923627684963,0.3572511369378474,0.02
506,0.025727923627684963,0.358767054067711,0.02
507,0.025871121718377087,0.358767054067711,0.02
508,0.025871121718377087,0.3602829711975745,0.02
509,0.025966587112171837,0.3602829711975745,0.02
510,0.025966587112171837,0.36129358261748357,0.02
511,0.026014319809069212,0.36129358261748357,0.02
512,0.026014319809069212,0.3623041940373926,0.02
513,0.02610978520286396,0.3623041940373926,0.02
514,0.02610978520286396,0.36280949974734716,0.02
515,0.026252983293556086,0.36280949974734716,0.02
516,0.026252983293556086,0.36483072258716526,0.02
517,0.026443914081145586,0.36483072258716526,0.02
518,0.026443914081145586,0.3678625568468924,0.02
519,0.02649164677804296,0.3678625568468924,0.02
520,0.02649164677804296,0.3683678625568469,0.02
521,0.026634844868735085,0.3683678625568469,0.02
522,0.026634844868735085,0.3688731682668014,0.02
523,0.02692124105011933,0.3688731682668014,0.02
524,0.02692124105011933,0.36937847397675594,0.02
525,0.027159904534606205,0.36937847397675594,0.02
526,0.027159904534606205,0.36988377968671043,0.02
527,0.02730310262529833,0.36988377968671043,0.02
528,0.02730310262529833,0.370389085396665,0.02
529,0.02739856801909308,0.370389085396665,0.02
530,0.02739856801909308,0.3708943911066195,0.02
531,0.027446300715990454,0.3708943911066195,0.02
532,0.027446300715990454,0.3719050025265285,0.02
533,0.02749403341288783,0.3719050025265285,0.02
534,0.02749403341288783,0.3724103082364831,0.02
535,0.0277326968973747,0.3724103082364831,0.02
536,0.0277326968973747,0.3739262253663466,0.02
537,0.027780429594272075,0.3739262253663466,0.02
538,0.027780429594272075,0.37493683678625567,0.02
539,0.02782816229116945,0.37493683678625567,0.02
540,0.02782816229116945,0.3754421424962102,0.02
541,0.0279236276849642,0.3754421424962102,0.02
542,0.0279236276849642,0.3759474482061647,0.02
543,0.0281145584725537,0.3759474482061647,0.02
544,0.0281145584725537,0.37645275391611926,0.02
545,0.028162291169451074,0.37645275391611926,0.02
546,0.028162291169451074,0.37695805962607376,0.02
547,0.028257756563245823,0.37695805962607376,0.02
548,0.028257756563245823,0.3774633653360283,0.02
549,0.028448687350835323,0.3774633653360283,0.02
550,0.028448687350835323,0.37847397675593736,0.02
551,0.028735083532219572,0.37847397675593736,0.02
552,0.028735083532219572,0.38049519959575545,0.02
553,0.028782816229116943,0.38049519959575545,0.02
554,0.028782816229116943,0.38100050530570995,0.02
555,0.02883054892601432,0.38100050530570995,0.02
556,0.02883054892601432,0.382011116725619,0.02
557,0.028878281622911693,0.382011116725619,0.02
558,0.028878281622911693,0.38251642243557354,0.02
559,0.028926014319809068,0.38251642243557354,0.02
560,0.028926014319809068,0.38302172814552804,0.02
561,0.029116945107398567,0.38302172814552804,0.02
562,0.029116945107398567,0.3835270338554826,0.02
563,0.029212410501193317,0.3835270338554826,0.02
564,0.029212410501193317,0.38453764527539164,0.02
565,0.029307875894988067,0.38453764527539164,0.02
566,0.029307875894988067,0.38504295098534613,0.02
567,0.029403341288782817,0.38504295098534613,0.02
568,0.029403341288782817,0.3855482566953007,0.02
569,0.02954653937947494,0.3855482566953007,0.02
570,0.02954653937947494,0.3860535624052552,0.02
571,0.029594272076372316,0.3860535624052552,0.02
572,0.029594272076372316,0.3865588681152097,0.02
573,0.029689737470167066,0.3865588681152097,0.02
574,0.029689737470167066,0.3870641738251642,0.02
575,0.029785202863961815,0.3870641738251642,0.02
576,0.029785202863961815,0.3890853966649823,0.02
